position_h,position_v,velocity_h,velocity_v,action_h,action_v,value
0,14,3,2,1,0,-20.0
0,14,3,2,1,1,-10.345526496269844
16,8,3,1,-1,-1,-18.0
16,8,3,1,-1,0,-20.07316050487573
16,8,3,1,-1,1,-13.926157260591244
16,8,3,1,0,-1,-18.835725931447946
16,8,3,1,0,0,-19.631627560377595
16,8,3,1,0,1,-20.24565891138056
16,8,3,1,1,-1,-18.586827384534224
16,8,3,1,1,0,-18.063778041139294
16,8,3,1,1,1,-18.675959554095087
12,8,2,0,-1,0,-6.619260550612551
12,8,2,0,-1,1,-19.62042498110508
12,8,2,0,0,0,-15.588493407878904
12,8,2,0,0,1,-8.915715965461914
12,8,2,0,1,0,-10.300553934002213
12,8,2,0,1,1,-16.0
9,9,3,1,-1,-1,-6.287213591252908
9,9,3,1,-1,0,-4.128848888658611
9,9,3,1,-1,1,-14.028001393017467
9,9,3,1,0,-1,-14.261464548108423
9,9,3,1,0,0,-7.438947385665163
9,9,3,1,0,1,-2.0308685013804593
9,9,3,1,1,-1,-12.34144743752987
9,9,3,1,1,0,-12.464991876029178
9,9,3,1,1,1,-2.5619338200148527
5,11,4,2,-1,-1,-12.026097777106212
5,11,4,2,-1,0,-0.9800156728251735
5,11,4,2,-1,1,-4.830708868491767
5,11,4,2,0,-1,-12.759454009766067
5,11,4,2,0,0,-13.750534722314415
5,11,4,2,0,1,-13.349676401259572
5,11,4,2,1,-1,-13.208012019916406
5,11,4,2,1,0,-12.171488921227102
5,11,4,2,1,1,-12.959808373678973
21,6,1,1,-1,-1,-14.489180214188327
21,6,1,1,-1,0,-17.46666611994391
21,6,1,1,-1,1,-23.155818911863836
21,6,1,1,0,-1,-17.54867893699618
21,6,1,1,0,0,-17.539335439046056
21,6,1,1,0,1,-17.384428169446128
21,6,1,1,1,-1,-11.288790457858449
21,6,1,1,1,0,-9.80385643936111
21,6,1,1,1,1,-16.860200903836066
0,12,5,1,0,-1,-13.0
0,12,5,1,-1,-1,-16.0
0,12,5,1,-1,0,-17.0
0,12,5,1,-1,1,-10.116308902323999
0,12,5,1,0,0,-21.0
0,12,5,1,0,1,-11.0
22,5,0,0,0,1,-15.12590945390544
22,5,0,0,1,0,-17.150774790308148
22,5,0,0,1,1,-17.0763759994148
18,9,3,0,1,1,-25.0
18,9,3,0,-1,0,-19.0
18,9,3,0,-1,1,-17.821625953221005
18,9,3,0,0,0,-11.0
18,9,3,0,0,1,-19.98111293297445
18,9,3,0,1,0,-17.0
15,7,4,0,-1,0,-17.653461345262386
15,7,4,0,-1,1,-11.068025047631059
15,7,4,0,0,0,-26.0
15,7,4,0,0,1,-17.485716124265007
15,7,4,0,1,0,-19.722405501623808
15,7,4,0,1,1,-26.0
9,8,3,0,-1,0,-4.953489581927238
9,8,3,0,-1,1,-11.503392839411694
9,8,3,0,0,0,-14.17723377074611
9,8,3,0,0,1,-10.645337892971257
9,8,3,0,1,0,-14.335714411731258
9,8,3,0,1,1,-13.226348447370844
5,9,4,1,-1,-1,-22.0
5,9,4,1,-1,0,-11.498661894764446
5,9,4,1,-1,1,-15.0
5,9,4,1,0,-1,-13.0
5,9,4,1,0,0,-15.594603271047703
5,9,4,1,0,1,-14.0
5,9,4,1,1,-1,-12.752112378813566
5,9,4,1,1,0,-13.968755830741673
5,9,4,1,1,1,-20.0
2,10,3,1,-1,-1,-12.034124280684955
2,10,3,1,-1,0,-17.0
2,10,3,1,-1,1,-11.044757553970845
2,10,3,1,0,-1,-12.143367289320691
2,10,3,1,0,0,-15.791884205774597
2,10,3,1,0,1,-13.231999300065208
2,10,3,1,1,-1,-16.048260571536176
2,10,3,1,1,0,-14.062511543142824
2,10,3,1,1,1,-15.189355318816357
10,9,3,1,-1,-1,-21.04930464675916
10,9,3,1,-1,0,-12.26991749597784
10,9,3,1,-1,1,-14.689296372560365
10,9,3,1,0,-1,-19.0
10,9,3,1,0,0,-14.933549542332917
10,9,3,1,0,1,-14.873820299596801
10,9,3,1,1,-1,-15.774838930363265
10,9,3,1,1,0,-19.697802154080563
10,9,3,1,1,1,-16.975704914600843
20,5,2,0,-1,0,-20.41024656834019
20,5,2,0,-1,1,-10.017298898378378
20,5,2,0,0,0,-13.64526015581491
20,5,2,0,0,1,-17.485009526368025
20,5,2,0,1,0,-21.74446572776063
20,5,2,0,1,1,-21.554248746051435
17,5,2,0,-1,0,-14.641218801886016
17,5,2,0,-1,1,-7.79759847550788
17,5,2,0,0,0,-18.000880104689934
17,5,2,0,0,1,-14.770301856655092
17,5,2,0,1,0,-10.44399420113842
17,5,2,0,1,1,-15.679238291069703
14,5,3,0,-1,0,-19.0
14,5,3,0,-1,1,-12.646811890274806
14,5,3,0,0,0,-12.0
14,5,3,0,0,1,-3.343736424572562
14,5,3,0,1,0,-24.0
14,5,3,0,1,1,-13.0
12,6,2,1,-1,-1,-6.0
12,6,2,1,-1,0,-2.0
12,6,2,1,-1,1,-14.0
12,6,2,1,0,-1,-14.0
12,6,2,1,0,0,-12.0
12,6,2,1,0,1,0.13638106135021055
12,6,2,1,1,-1,0.17016806440812637
12,6,2,1,1,0,-16.0
12,6,2,1,1,1,0.2114961318701245
11,7,1,1,-1,-1,-21.0
11,7,1,1,-1,0,0.1313387407026988
11,7,1,1,-1,1,-9.0
11,7,1,1,0,-1,-4.0
11,7,1,1,0,0,-15.0
11,7,1,1,0,1,-17.0
11,7,1,1,1,-1,-1.0
11,7,1,1,1,0,0.03773573615410153
11,7,1,1,1,1,0.17640804256877918
9,7,2,0,-1,0,-14.707779827567881
9,7,2,0,-1,1,-18.590425837736415
9,7,2,0,0,0,-15.0
9,7,2,0,0,1,-14.284627692688964
9,7,2,0,1,0,-14.308498966499455
9,7,2,0,1,1,-12.552731525585743
13,8,3,0,0,1,-14.895034692741204
13,8,3,0,-1,0,-12.260651508361704
13,8,3,0,-1,1,-17.164771040317014
13,8,3,0,0,0,-5.347487141359849
13,8,3,0,1,0,-19.0
13,8,3,0,1,1,-8.86750110915885
19,6,2,0,-1,0,-9.488427315710403
19,6,2,0,-1,1,-15.93986859710793
19,6,2,0,0,0,-13.936638941210948
19,6,2,0,0,1,-10.136871879357873
19,6,2,0,1,0,-8.07415653174951
19,6,2,0,1,1,-7.161460767540764
16,7,3,1,-1,-1,-8.157481900441086
16,7,3,1,-1,0,-9.782338963645069
16,7,3,1,-1,1,-14.491629626335879
16,7,3,1,0,-1,-6.069839725151363
16,7,3,1,0,0,-9.201438312868834
16,7,3,1,0,1,-13.80464486282602
16,7,3,1,1,-1,-8.990639255633324
16,7,3,1,1,0,-9.105385916647588
16,7,3,1,1,1,-13.985865620204532
12,8,4,1,-1,-1,-6.674679580972383
12,8,4,1,-1,0,-18.5128804372271
12,8,4,1,-1,1,-12.807528536927297
12,8,4,1,0,-1,-16.772974693867454
12,8,4,1,0,0,-14.653732704531661
12,8,4,1,0,1,-14.450718757275288
12,8,4,1,1,-1,-15.841577018576912
12,8,4,1,1,0,-16.95551049310892
12,8,4,1,1,1,-14.144381595783143
7,9,5,1,-1,-1,-16.433642220554283
7,9,5,1,-1,0,-13.746528751114596
7,9,5,1,-1,1,-18.0
7,9,5,1,0,-1,-15.778601613787146
7,9,5,1,0,0,-20.224843855061284
7,9,5,1,0,1,-16.76371116079146
3,11,4,2,-1,-1,-14.392834448993835
3,11,4,2,-1,0,-10.836723654622828
3,11,4,2,-1,1,-16.18600788507986
3,11,4,2,0,-1,-17.0
3,11,4,2,0,0,-20.0
3,11,4,2,0,1,-17.0
3,11,4,2,1,-1,-11.259295605847228
3,11,4,2,1,0,-16.278961574175764
3,11,4,2,1,1,-17.638976523361023
18,8,1,0,-1,0,-12.67461059350469
18,8,1,0,-1,1,-15.658622535297361
18,8,1,0,0,0,-16.27117676328054
18,8,1,0,0,1,-17.22961489281617
18,8,1,0,1,0,-17.029800193735994
18,8,1,0,1,1,-16.13211532654076
18,9,0,1,0,-1,-20.030487802344496
18,9,0,1,0,0,-18.579325829277483
18,9,0,1,0,1,-13.911012169841358
18,9,0,1,1,-1,-18.93680269275376
18,9,0,1,1,0,-10.122415475548934
18,9,0,1,1,1,-16.381202676160108
18,6,0,1,0,-1,0.4834535932173789
18,6,0,1,0,0,0.2545803845483168
18,6,0,1,0,1,-15.999999999999998
18,6,0,1,1,-1,0.5845532629819569
18,6,0,1,1,0,0.9357624443731979
18,6,0,1,1,1,0.43380315156965643
18,8,0,2,0,-1,-9.379999660361356
18,8,0,2,0,0,-14.0
18,8,0,2,0,1,-7.0
18,8,0,2,1,-1,-15.0
18,8,0,2,1,0,-13.40442201164039
18,8,0,2,1,1,-10.015087153947562
20,7,0,0,0,1,-21.0
20,7,0,0,1,0,-17.82813367592247
20,7,0,0,1,1,-10.713769004891402
20,8,0,1,0,-1,-20.0
20,8,0,1,0,0,-17.0
20,8,0,1,0,1,-18.0
20,8,0,1,1,-1,-18.0
20,8,0,1,1,0,-17.523188520328283
20,8,0,1,1,1,-18.0
18,8,1,1,-1,-1,-16.997796987922975
18,8,1,1,-1,0,-17.017812790506298
18,8,1,1,-1,1,-14.741000454757044
18,8,1,1,0,-1,-18.361470274263894
18,8,1,1,0,0,-14.709885454601826
18,8,1,1,0,1,-23.0
18,8,1,1,1,-1,-16.854254586448864
18,8,1,1,1,0,-17.305255590855918
18,8,1,1,1,1,-18.14574221638019
17,5,3,0,-1,0,-9.0
17,5,3,0,-1,1,0.23194626484885905
17,5,3,0,0,0,-14.0
17,5,3,0,0,1,-26.0
17,5,3,0,1,0,0.19579677015835328
17,5,3,0,1,1,-20.0
1,7,5,1,-1,-1,0.10834338538198451
1,7,5,1,-1,0,-16.0
1,7,5,1,-1,1,0.5500696312413617
1,7,5,1,0,-1,0.4548249334997877
1,7,5,1,0,0,-6.0
1,7,5,1,0,1,-5.0
6,6,4,0,1,1,-13.39166706107956
6,6,4,0,-1,0,-19.0
6,6,4,0,-1,1,-16.241576080240122
6,6,4,0,0,0,-17.0
6,6,4,0,0,1,-19.41579704610157
6,6,4,0,1,0,-11.567288378688371
10,6,3,0,1,0,-19.094457874283645
10,6,3,0,-1,0,-16.093892838808923
10,6,3,0,-1,1,-4.278582923107414
10,6,3,0,0,0,-17.502821640009508
10,6,3,0,0,1,-16.67820797955949
10,6,3,0,1,1,-15.09849501808402
13,6,4,1,-1,-1,-19.0
13,6,4,1,-1,0,0.2984539132379971
13,6,4,1,-1,1,-20.0
13,6,4,1,0,-1,0.6324169219231036
13,6,4,1,0,0,0.89301806828085
13,6,4,1,0,1,0.14170138798980847
13,6,4,1,1,-1,0.3103413956923341
13,6,4,1,1,0,0.6114269328293492
13,6,4,1,1,1,0.8471023906376232
21,9,1,2,-1,-1,-19.062280636562363
21,9,1,2,-1,0,-15.267308729430326
21,9,1,2,-1,1,-24.850354997269253
21,9,1,2,0,-1,-18.17469250277607
21,9,1,2,0,0,-13.466817882511457
21,9,1,2,0,1,-19.494876777427056
21,9,1,2,1,-1,-18.084057931294613
21,9,1,2,1,0,-18.563076854409793
21,9,1,2,1,1,-21.0
17,6,3,0,-1,0,-15.791618501937606
17,6,3,0,-1,1,-22.721392630337153
17,6,3,0,0,0,-20.305009000116396
17,6,3,0,0,1,-18.3269818305178
17,6,3,0,1,0,-6.8448048270591455
17,6,3,0,1,1,-19.628264484991195
13,6,4,0,-1,0,-4.42130301384856
13,6,4,0,-1,1,-5.128007067037597
13,6,4,0,0,0,-9.944502617801048
13,6,4,0,0,1,-4.8547036784728945
13,6,4,0,1,0,-21.0
13,6,4,0,1,1,-18.0
8,6,5,0,-1,0,0.7511537260491449
8,6,5,0,-1,1,0.16524302774279898
8,6,5,0,0,0,-20.0
8,6,5,0,0,1,0.15142956466907642
3,6,5,0,-1,0,-11.64923482567124
3,6,5,0,-1,1,-8.97911596794211
3,6,5,0,0,0,-15.0
3,6,5,0,0,1,-19.0
19,7,3,2,-1,-1,-12.0
19,7,3,2,-1,0,-20.0
19,7,3,2,-1,1,-15.0
19,7,3,2,0,-1,-20.0
19,7,3,2,0,0,-16.0
19,7,3,2,0,1,0.4954482855824175
19,7,3,2,1,-1,-24.0
19,7,3,2,1,0,-10.0
19,7,3,2,1,1,0.041197977323620405
14,8,3,0,-1,0,-7.435000609870394
14,8,3,0,-1,1,-15.04056177712624
14,8,3,0,0,0,-3.991625032417342
14,8,3,0,0,1,-11.547409786990553
14,8,3,0,1,0,-5.053242456334346
14,8,3,0,1,1,-7.8437136386309945
12,9,2,1,-1,-1,-17.90174078792144
12,9,2,1,-1,0,-16.2011047380998
12,9,2,1,-1,1,-17.26689358212807
12,9,2,1,0,-1,-15.066203755877474
12,9,2,1,0,0,-21.845013563403572
12,9,2,1,0,1,-13.31835878365769
12,9,2,1,1,-1,-18.19795201875668
12,9,2,1,1,0,-20.06010339581048
12,9,2,1,1,1,-14.068337064800335
22,9,0,2,0,-1,-12.29939673264087
22,9,0,2,0,0,-21.30353643016014
22,9,0,2,0,1,-20.456533360220046
22,9,0,2,1,-1,-21.74405946614541
22,9,0,2,1,0,-23.0
22,9,0,2,1,1,-14.334612777800809
14,8,4,0,-1,0,-4.021311323860435
14,8,4,0,-1,1,-24.0
14,8,4,0,0,0,-20.0
14,8,4,0,0,1,-23.0
14,8,4,0,1,0,-19.0
14,8,4,0,1,1,-14.0
5,9,3,0,-1,0,-13.508517562219549
5,9,3,0,-1,1,-16.584707881731607
5,9,3,0,0,0,-17.85766887342256
5,9,3,0,0,1,-15.080966278783766
5,9,3,0,1,0,-12.75514546351573
5,9,3,0,1,1,-19.9264507672389
1,10,4,1,-1,-1,-14.163230851436595
1,10,4,1,-1,0,-12.118383389263425
1,10,4,1,-1,1,-15.0
1,10,4,1,0,-1,-15.023247848054243
1,10,4,1,0,0,-20.0
1,10,4,1,0,1,-10.167213046893854
1,10,4,1,1,-1,-11.763354464498477
1,10,4,1,1,0,-9.82024652245092
1,10,4,1,1,1,-11.5545418934107
19,9,2,2,-1,-1,-17.575289629026603
19,9,2,2,-1,0,-16.184520240580508
19,9,2,2,-1,1,-15.224571095917526
19,9,2,2,0,-1,-19.98059119237607
19,9,2,2,0,0,-16.510828652832256
19,9,2,2,0,1,-13.27148826502602
19,9,2,2,1,-1,-17.359099470357148
19,9,2,2,1,0,-16.398479145956962
19,9,2,2,1,1,-14.425589158188586
11,9,3,1,0,-1,-23.0
11,9,3,1,-1,-1,-13.025959249608766
11,9,3,1,-1,0,-16.2147963916399
11,9,3,1,-1,1,-10.67677774992421
11,9,3,1,0,0,-12.95934878559498
11,9,3,1,0,1,-24.0
11,9,3,1,1,-1,-13.922424936247216
11,9,3,1,1,0,-14.20861569158954
11,9,3,1,1,1,-18.67418423557171
13,9,4,0,-1,0,-4.0
13,9,4,0,-1,1,0.08907712711875237
13,9,4,0,0,0,-14.0
13,9,4,0,0,1,-23.0
13,9,4,0,1,0,0.21333677238899462
13,9,4,0,1,1,0.1615707664935664
15,8,4,0,-1,0,-4.795674041508944
15,8,4,0,-1,1,-7.664863021477662
15,8,4,0,0,0,-5.4942103507981335
15,8,4,0,0,1,-10.0
15,8,4,0,1,0,-26.0
15,8,4,0,1,1,-13.748011300512747
4,11,3,1,-1,-1,-4.428263790923269
4,11,3,1,-1,0,-12.23321350563702
4,11,3,1,-1,1,-7.096789591138039
4,11,3,1,0,-1,-11.193949634678603
4,11,3,1,0,0,-16.08107292362076
4,11,3,1,0,1,-19.06896551724138
4,11,3,1,1,-1,-11.972043007266766
4,11,3,1,1,0,-14.570665820261587
4,11,3,1,1,1,-13.776724208483948
1,12,3,1,1,0,-16.01431611561386
1,12,3,1,-1,-1,-12.0
1,12,3,1,-1,0,-15.349651591209003
1,12,3,1,-1,1,-15.157777181375362
1,12,3,1,0,-1,-11.88581713215891
1,12,3,1,0,0,-13.531266394014672
1,12,3,1,0,1,-9.875834386587057
1,12,3,1,1,-1,-12.0
1,12,3,1,1,1,-18.0
19,7,2,1,-1,-1,-19.612040143342956
19,7,2,1,-1,0,-16.613838032325948
19,7,2,1,-1,1,-14.390581069187553
19,7,2,1,0,-1,-12.955187581320446
19,7,2,1,0,0,-14.189871077202072
19,7,2,1,0,1,-15.9698906246252
19,7,2,1,1,-1,-7.113345871709835
19,7,2,1,1,0,-15.77810791982059
19,7,2,1,1,1,-17.159436195519607
18,9,1,2,-1,-1,-12.33035380968072
18,9,1,2,-1,0,-15.0
18,9,1,2,-1,1,-10.0
18,9,1,2,0,-1,-14.0
18,9,1,2,0,0,-7.9877943488097305
18,9,1,2,0,1,-19.0
18,9,1,2,1,-1,-22.0
18,9,1,2,1,0,-20.490595681644745
18,9,1,2,1,1,-18.955774224887744
21,8,2,2,-1,-1,-19.929044321835235
21,8,2,2,-1,0,-27.0
21,8,2,2,-1,1,-17.628504562205357
21,8,2,2,0,-1,-19.199384781488803
21,8,2,2,0,0,-14.757293715342428
21,8,2,2,0,1,-19.895550081161765
21,8,2,2,1,-1,-18.994164011298604
21,8,2,2,1,0,-25.15568862275449
21,8,2,2,1,1,-27.0
10,9,4,0,-1,0,-23.0
10,9,4,0,-1,1,-19.0
10,9,4,0,0,0,-18.0
10,9,4,0,0,1,-11.53829557817902
10,9,4,0,1,0,-13.0
10,9,4,0,1,1,-11.0
5,10,5,1,-1,-1,-19.325296967534822
5,10,5,1,-1,0,-11.0
5,10,5,1,-1,1,-22.0
5,10,5,1,0,-1,-12.0
5,10,5,1,0,0,-9.224052718286655
5,10,5,1,0,1,-9.62280921754959
0,12,5,2,-1,-1,-10.924461886624453
0,12,5,2,-1,0,-10.585984443200228
0,12,5,2,-1,1,-10.761952697957886
0,12,5,2,0,-1,-11.195667641907653
0,12,5,2,0,0,-10.643682030687193
0,12,5,2,0,1,-12.088361733038017
19,9,2,1,-1,-1,-16.29236954405355
19,9,2,1,-1,0,-13.231053126388458
19,9,2,1,-1,1,-11.788309693608864
19,9,2,1,0,-1,-15.438093636550683
19,9,2,1,0,0,-15.292004370706401
19,9,2,1,0,1,-15.291073271806876
19,9,2,1,1,-1,-14.520403625937726
19,9,2,1,1,0,-14.25379034605203
19,9,2,1,1,1,-17.499414435330483
15,8,3,0,-1,0,-8.605832204456389
15,8,3,0,-1,1,-7.3150796608554005
15,8,3,0,0,0,-4.921039606980173
15,8,3,0,0,1,-6.01761226676193
15,8,3,0,1,0,-6.520572870424581
15,8,3,0,1,1,-14.684241398744765
18,8,2,1,-1,-1,-13.103656968024993
18,8,2,1,-1,0,-13.163695220468435
18,8,2,1,-1,1,-16.25773543151991
18,8,2,1,0,-1,-6.547914192257665
18,8,2,1,0,0,-17.219727093901987
18,8,2,1,0,1,-13.728770882860816
18,8,2,1,1,-1,-6.33141081308025
18,8,2,1,1,0,-13.793126359851366
18,8,2,1,1,1,-14.098838140238684
10,9,2,0,-1,0,-16.31304433478362
10,9,2,0,-1,1,-16.61016758161909
10,9,2,0,0,0,-16.0
10,9,2,0,0,1,-13.73854305505983
10,9,2,0,1,0,-15.324536863233115
10,9,2,0,1,1,-14.830690453350787
7,10,3,1,-1,-1,-4.5079834392682185
7,10,3,1,-1,0,-13.361736238409696
7,10,3,1,-1,1,-2.3534380715515817
7,10,3,1,0,-1,-13.371397759493265
7,10,3,1,0,0,-9.748968027189305
7,10,3,1,0,1,-11.789345004096532
7,10,3,1,1,-1,-13.347157898086596
7,10,3,1,1,0,-12.230064567791985
7,10,3,1,1,1,-15.0
4,12,3,2,-1,-1,-8.911470889016112
4,12,3,2,-1,0,-1.1773853315353047
4,12,3,2,-1,1,-17.90091172521026
4,12,3,2,0,-1,-13.313765330800102
4,12,3,2,0,0,-11.215731432616083
4,12,3,2,0,1,-12.698562550968449
4,12,3,2,1,-1,-18.697452950609403
4,12,3,2,1,0,-11.341844476233435
4,12,3,2,1,1,-14.225698078377373
0,14,4,2,-1,-1,0.14571653855096145
0,14,4,2,-1,0,-9.0
0,14,4,2,-1,1,-14.0
0,14,4,2,0,-1,0.33272211611972624
0,14,4,2,0,0,-7.0
0,14,4,2,0,1,-14.0
0,14,4,2,1,-1,-9.0
0,14,4,2,1,0,-7.0
0,14,4,2,1,1,0.2119301881901111
16,9,3,1,-1,-1,-16.144044773187332
16,9,3,1,-1,0,-16.51832129025389
16,9,3,1,-1,1,-13.639005210929659
16,9,3,1,0,-1,-23.953066471613862
16,9,3,1,0,0,-17.018251661926257
16,9,3,1,0,1,-16.80523945939137
16,9,3,1,1,-1,-15.418741024924447
16,9,3,1,1,0,-18.656113489122774
16,9,3,1,1,1,-10.681303749109235
12,9,4,1,-1,-1,-18.661896730142153
12,9,4,1,-1,0,-11.559586288170948
12,9,4,1,-1,1,-10.866376389169297
12,9,4,1,0,-1,-15.00804493386578
12,9,4,1,0,0,-18.493945923986427
12,9,4,1,0,1,-21.96482750587083
12,9,4,1,1,-1,-20.423803431309718
12,9,4,1,1,0,-19.17143779736367
12,9,4,1,1,1,-13.786314838940545
8,9,4,0,-1,0,-24.0
8,9,4,0,-1,1,-18.0
8,9,4,0,0,0,-19.93005723036009
8,9,4,0,0,1,-14.913472158942689
8,9,4,0,1,0,-14.0
8,9,4,0,1,1,-10.0
0,9,4,0,-1,0,-13.667261837540806
0,9,4,0,-1,1,-11.711389269225252
0,9,4,0,0,0,-13.530166199764171
0,9,4,0,0,1,-14.0
0,9,4,0,1,0,-14.219060368463369
0,9,4,0,1,1,-15.381159870701623
15,9,4,2,-1,-1,-17.17948615318583
15,9,4,2,-1,0,-21.001168182368716
15,9,4,2,-1,1,-17.53260173162078
15,9,4,2,0,-1,-20.890075059502436
15,9,4,2,0,0,-11.740333548063596
15,9,4,2,0,1,-18.873698691777957
15,9,4,2,1,-1,-22.288818961986742
15,9,4,2,1,0,-16.64726835066942
15,9,4,2,1,1,-18.79278909945846
9,8,4,0,-1,0,-23.0
9,8,4,0,-1,1,-15.0
9,8,4,0,0,0,-15.999999999999998
9,8,4,0,0,1,-13.069122893857749
9,8,4,0,1,0,-24.0
9,8,4,0,1,1,-13.628189929712306
0,10,4,1,-1,-1,-21.0
0,10,4,1,-1,0,-15.999999999999998
0,10,4,1,-1,1,-16.0
0,10,4,1,0,-1,-19.0
0,10,4,1,0,0,-10.0
0,10,4,1,0,1,-22.0
0,10,4,1,1,-1,-10.195321675941408
0,10,4,1,1,0,-8.446049666253087
0,10,4,1,1,1,-12.0
16,5,3,0,-1,0,-19.042344050487195
16,5,3,0,-1,1,-25.0
16,5,3,0,0,0,-18.118844900831224
16,5,3,0,0,1,-14.16786082261299
16,5,3,0,1,0,-14.524968872558244
16,5,3,0,1,1,-20.0
13,5,3,0,-1,0,0.3377838332409425
13,5,3,0,-1,1,-10.0
13,5,3,0,0,0,-10.0
13,5,3,0,0,1,-24.0
13,5,3,0,1,0,-5.0
13,5,3,0,1,1,-23.0
6,6,3,1,-1,-1,0.46848928641462206
6,6,3,1,-1,0,0.5823529207985841
6,6,3,1,-1,1,0.39126917478319545
6,6,3,1,0,-1,0.7320130263090652
6,6,3,1,0,0,-11.0
6,6,3,1,0,1,0.3337702930380654
6,6,3,1,1,-1,-3.0
6,6,3,1,1,0,0.37278394945103366
6,6,3,1,1,1,0.749341418070138
2,6,4,0,-1,0,-10.0
2,6,4,0,-1,1,-16.0
2,6,4,0,0,0,-14.0
2,6,4,0,0,1,-2.0
2,6,4,0,1,0,0.09253887423720952
2,6,4,0,1,1,-17.0
9,5,4,0,-1,1,-4.0
9,5,4,0,-1,0,0.09143208246155765
9,5,4,0,0,0,0.1724323461215438
9,5,4,0,0,1,0.12578059646565953
9,5,4,0,1,0,-11.0
9,5,4,0,1,1,0.4918950496844674
16,7,2,1,-1,-1,-9.341659330074163
16,7,2,1,-1,0,-11.1625969102906
16,7,2,1,-1,1,-12.533574071126585
16,7,2,1,0,-1,-7.671795083532408
16,7,2,1,0,0,-10.200533399327064
16,7,2,1,0,1,-16.18875175365428
16,7,2,1,1,-1,-5.202496015886183
16,7,2,1,1,0,-8.030819483522654
16,7,2,1,1,1,-14.40307552200557
7,8,5,0,-1,0,-20.0
7,8,5,0,-1,1,-15.371978968923099
7,8,5,0,0,0,-15.35798785654683
7,8,5,0,0,1,-13.876499406215316
2,9,5,1,-1,-1,-12.366050728369114
2,9,5,1,-1,0,-10.40109126239314
2,9,5,1,-1,1,-11.962644330381474
2,9,5,1,0,-1,-16.57142232514298
2,9,5,1,0,0,-14.620373840149409
2,9,5,1,0,1,-18.63035141703671
14,9,2,2,0,1,-16.39441851662651
14,9,2,2,-1,-1,-17.358153668222634
14,9,2,2,-1,0,-14.347284900846574
14,9,2,2,-1,1,-16.13798692954998
14,9,2,2,0,-1,-12.970647964147279
14,9,2,2,0,0,-13.248221916243198
14,9,2,2,1,-1,-15.815743811948623
14,9,2,2,1,0,-15.034186601245183
14,9,2,2,1,1,-13.566887597032752
12,7,3,0,-1,0,-10.88383459007358
12,7,3,0,-1,1,-5.117665829580021
12,7,3,0,0,0,-5.467106424144446
12,7,3,0,0,1,-3.740798095704543
12,7,3,0,1,0,-6.114274528084273
12,7,3,0,1,1,-9.686523059136844
8,8,4,1,-1,-1,-14.170291881844033
8,8,4,1,-1,0,-12.154315521302266
8,8,4,1,-1,1,-4.000902842557133
8,8,4,1,0,-1,-11.793476093915347
8,8,4,1,0,0,-10.805006988067758
8,8,4,1,0,1,-14.115804185982315
8,8,4,1,1,-1,-12.1953228300389
8,8,4,1,1,0,-11.116108718149375
8,8,4,1,1,1,-13.854846472316883
5,10,3,2,-1,-1,-10.222403072724148
5,10,3,2,-1,0,-2.4282074788053856
5,10,3,2,-1,1,-3.0258561773774977
5,10,3,2,0,-1,-12.387094598475802
5,10,3,2,0,0,-13.158475334867934
5,10,3,2,0,1,-11.886692709080975
5,10,3,2,1,-1,-9.940296424220037
5,10,3,2,1,0,-11.223409080657486
5,10,3,2,1,1,-14.012237792419725
16,9,3,2,-1,-1,-26.0
16,9,3,2,-1,0,-19.442904667365664
16,9,3,2,-1,1,-16.63674118162246
16,9,3,2,0,-1,-17.218721613530356
16,9,3,2,0,0,-11.273863306323207
16,9,3,2,0,1,-17.89363908890915
16,9,3,2,1,-1,-15.678266246230347
16,9,3,2,1,0,-17.1857186164139
16,9,3,2,1,1,-17.35153027085388
17,9,0,2,0,-1,0.6010529319781304
17,9,0,2,0,0,0.42819882878478976
17,9,0,2,0,1,-14.0
17,9,0,2,1,-1,0.45348578383523386
17,9,0,2,1,0,0.05609884665243858
17,9,0,2,1,1,-21.0
18,5,2,0,-1,0,-11.095001175993009
18,5,2,0,-1,1,-20.0
18,5,2,0,0,0,-23.0
18,5,2,0,0,1,-7.915288098489474
18,5,2,0,1,0,-25.0
18,5,2,0,1,1,-21.0
16,5,2,0,-1,0,-11.385606032787642
16,5,2,0,-1,1,-25.0
16,5,2,0,0,0,-22.0
16,5,2,0,0,1,-6.948969669080475
16,5,2,0,1,0,-11.0
16,5,2,0,1,1,-14.416057842099876
14,5,2,0,-1,0,-21.0
14,5,2,0,-1,1,-19.0
14,5,2,0,0,0,-15.913908552385482
14,5,2,0,0,1,0.2352383413191661
14,5,2,0,1,0,0.2877495369349399
14,5,2,0,1,1,-22.0
12,5,2,0,-1,0,0.015671725182379803
12,5,2,0,-1,1,-19.0
12,5,2,0,0,0,-6.0
12,5,2,0,0,1,-18.0
12,5,2,0,1,0,0.05237532178650384
12,5,2,0,1,1,-16.574855396071836
9,6,3,1,-1,-1,-21.0
9,6,3,1,-1,0,-12.0
9,6,3,1,-1,1,0.07073684675957848
9,6,3,1,0,-1,-22.0
9,6,3,1,0,0,0.06076336899934032
9,6,3,1,0,1,0.15425595816557858
9,6,3,1,1,-1,-19.0
9,6,3,1,1,0,-21.0
9,6,3,1,1,1,-13.0
5,6,4,0,-1,0,-18.0
5,6,4,0,-1,1,-9.0
5,6,4,0,0,0,-23.0
